"id";"itemTime";"trialnumber";"kind";"expression";"access";"observation";"state";"RT";"language";"comments";"engagement";"difficulty"
"90d0ef6aabf7a3d21a563b5c8f3f08b43a56f5a02d0523bce3b699a93b3df364";"1,48E+12";3;"c";"probNot";4;3;NA;9940;"English";NA;4;3
"90d0ef6aabf7a3d21a563b5c8f3f08b43a56f5a02d0523bce3b699a93b3df364";"1,48E+12";4;"f";"prob";NA;NA;7;27562;"English";NA;4;3
"90d0ef6aabf7a3d21a563b5c8f3f08b43a56f5a02d0523bce3b699a93b3df364";"1,48E+12";5;"c";"cer";3;0;NA;13756;"English";NA;4;3
"90d0ef6aabf7a3d21a563b5c8f3f08b43a56f5a02d0523bce3b699a93b3df364";"1,48E+12";6;"f";"cerNot";NA;NA;2;9573;"English";NA;4;3
"90d0ef6aabf7a3d21a563b5c8f3f08b43a56f5a02d0523bce3b699a93b3df364";"1,48E+12";7;"c";"poss";6;3;NA;14653;"English";NA;4;3
"90d0ef6aabf7a3d21a563b5c8f3f08b43a56f5a02d0523bce3b699a93b3df364";"1,48E+12";8;"f";"cer";NA;NA;8;6409;"English";NA;4;3
"90d0ef6aabf7a3d21a563b5c8f3f08b43a56f5a02d0523bce3b699a93b3df364";"1,48E+12";9;"c";"prob";4;1;NA;10828;"English";NA;4;3
"90d0ef6aabf7a3d21a563b5c8f3f08b43a56f5a02d0523bce3b699a93b3df364";"1,48E+12";10;"f";"probNot";NA;NA;3;6479;"English";NA;4;3
"eaa99d6aba61a2145d5f6e38bfeb50b634f5aadff52beeb0ef93b0e0ca2d59ad";"1,48E+12";1;"c";"cerNot";10;0;NA;34064;"English";"No glitches to report. ";6;7
"eaa99d6aba61a2145d5f6e38bfeb50b634f5aadff52beeb0ef93b0e0ca2d59ad";"1,48E+12";2;"f";"cerNot";NA;NA;0;20647;"English";"No glitches to report. ";6;7
"eaa99d6aba61a2145d5f6e38bfeb50b634f5aadff52beeb0ef93b0e0ca2d59ad";"1,48E+12";3;"c";"poss";10;5;NA;13181;"English";"No glitches to report. ";6;7
"eaa99d6aba61a2145d5f6e38bfeb50b634f5aadff52beeb0ef93b0e0ca2d59ad";"1,48E+12";4;"f";"poss";NA;NA;5;14003;"English";"No glitches to report. ";6;7
"eaa99d6aba61a2145d5f6e38bfeb50b634f5aadff52beeb0ef93b0e0ca2d59ad";"1,48E+12";5;"c";"probNot";10;3;NA;14043;"English";"No glitches to report. ";6;7
"eaa99d6aba61a2145d5f6e38bfeb50b634f5aadff52beeb0ef93b0e0ca2d59ad";"1,48E+12";6;"f";"prob";NA;NA;7;10217;"English";"No glitches to report. ";6;7
"eaa99d6aba61a2145d5f6e38bfeb50b634f5aadff52beeb0ef93b0e0ca2d59ad";"1,48E+12";7;"c";"cer";10;10;NA;11593;"English";"No glitches to report. ";6;7
"eaa99d6aba61a2145d5f6e38bfeb50b634f5aadff52beeb0ef93b0e0ca2d59ad";"1,48E+12";8;"f";"cer";NA;NA;10;9369;"English";"No glitches to report. ";6;7
"eaa99d6aba61a2145d5f6e38bfeb50b634f5aadff52beeb0ef93b0e0ca2d59ad";"1,48E+12";9;"c";"prob";10;6;NA;18741;"English";"No glitches to report. ";6;7
"eaa99d6aba61a2145d5f6e38bfeb50b634f5aadff52beeb0ef93b0e0ca2d59ad";"1,48E+12";10;"f";"probNot";NA;NA;3;13623;"English";"No glitches to report. ";6;7
"c1045238d88afff2cf7675a0de4ef4e08e0df01f4888ff070d789476d9486872";"1,48E+12";1;"c";"probNot";6;2;NA;20772;"English";NA;10;1
"c1045238d88afff2cf7675a0de4ef4e08e0df01f4888ff070d789476d9486872";"1,48E+12";2;"f";"cer";NA;NA;10;5798;"English";NA;10;1
"c1045238d88afff2cf7675a0de4ef4e08e0df01f4888ff070d789476d9486872";"1,48E+12";3;"c";"poss";7;4;NA;12860;"English";NA;10;1
"c1045238d88afff2cf7675a0de4ef4e08e0df01f4888ff070d789476d9486872";"1,48E+12";4;"f";"cerNot";NA;NA;0;7495;"English";NA;10;1
"c1045238d88afff2cf7675a0de4ef4e08e0df01f4888ff070d789476d9486872";"1,48E+12";5;"c";"cer";10;10;NA;7948;"English";NA;10;1
"c1045238d88afff2cf7675a0de4ef4e08e0df01f4888ff070d789476d9486872";"1,48E+12";6;"f";"poss";NA;NA;5;9672;"English";NA;10;1
"c1045238d88afff2cf7675a0de4ef4e08e0df01f4888ff070d789476d9486872";"1,48E+12";7;"c";"cerNot";6;0;NA;16224;"English";NA;10;1
"c1045238d88afff2cf7675a0de4ef4e08e0df01f4888ff070d789476d9486872";"1,48E+12";8;"f";"probNot";NA;NA;4;7972;"English";NA;10;1
"c1045238d88afff2cf7675a0de4ef4e08e0df01f4888ff070d789476d9486872";"1,48E+12";9;"c";"prob";7;5;NA;8647;"English";NA;10;1
"c1045238d88afff2cf7675a0de4ef4e08e0df01f4888ff070d789476d9486872";"1,48E+12";10;"f";"prob";NA;NA;7;9969;"English";NA;10;1
"49f9c0cc0bd0a193a9929eb9d0b7f5aa8e37f3de06ec34962e59263161bd951d";"1,48E+12";1;"c";"cerNot";5;0;NA;37278;"English";NA;8;2
"49f9c0cc0bd0a193a9929eb9d0b7f5aa8e37f3de06ec34962e59263161bd951d";"1,48E+12";2;"f";"prob";NA;NA;6;16307;"English";NA;8;2
"49f9c0cc0bd0a193a9929eb9d0b7f5aa8e37f3de06ec34962e59263161bd951d";"1,48E+12";3;"c";"cer";5;5;NA;17391;"English";NA;8;2
"49f9c0cc0bd0a193a9929eb9d0b7f5aa8e37f3de06ec34962e59263161bd951d";"1,48E+12";4;"f";"cer";NA;NA;7;9754;"English";NA;8;2
"49f9c0cc0bd0a193a9929eb9d0b7f5aa8e37f3de06ec34962e59263161bd951d";"1,48E+12";5;"c";"poss";5;3;NA;15748;"English";NA;8;2
"49f9c0cc0bd0a193a9929eb9d0b7f5aa8e37f3de06ec34962e59263161bd951d";"1,48E+12";6;"f";"cerNot";NA;NA;2;15625;"English";NA;8;2
"49f9c0cc0bd0a193a9929eb9d0b7f5aa8e37f3de06ec34962e59263161bd951d";"1,48E+12";7;"c";"prob";5;5;NA;16493;"English";NA;8;2
"49f9c0cc0bd0a193a9929eb9d0b7f5aa8e37f3de06ec34962e59263161bd951d";"1,48E+12";8;"f";"poss";NA;NA;5;7883;"English";NA;8;2
"49f9c0cc0bd0a193a9929eb9d0b7f5aa8e37f3de06ec34962e59263161bd951d";"1,48E+12";9;"c";"probNot";5;1;NA;15384;"English";NA;8;2
"49f9c0cc0bd0a193a9929eb9d0b7f5aa8e37f3de06ec34962e59263161bd951d";"1,48E+12";10;"f";"probNot";NA;NA;3;8807;"English";NA;8;2
"f62efb290551868a69ec45c37fb1b2b7be71daf4493d26905cc4726360faa1e2";"1,48E+12";1;"c";"poss";6;3;NA;20149;"English";"Nothing to add.";7;4
"f62efb290551868a69ec45c37fb1b2b7be71daf4493d26905cc4726360faa1e2";"1,48E+12";2;"f";"cerNot";NA;NA;5;18588;"English";"Nothing to add.";7;4
"f62efb290551868a69ec45c37fb1b2b7be71daf4493d26905cc4726360faa1e2";"1,48E+12";3;"c";"cerNot";7;0;NA;21690;"English";"Nothing to add.";7;4
"f62efb290551868a69ec45c37fb1b2b7be71daf4493d26905cc4726360faa1e2";"1,48E+12";4;"f";"poss";NA;NA;4;7968;"English";"Nothing to add.";7;4
"f62efb290551868a69ec45c37fb1b2b7be71daf4493d26905cc4726360faa1e2";"1,48E+12";5;"c";"cer";8;8;NA;13054;"English";"Nothing to add.";7;4
"f62efb290551868a69ec45c37fb1b2b7be71daf4493d26905cc4726360faa1e2";"1,48E+12";6;"f";"probNot";NA;NA;3;11088;"English";"Nothing to add.";7;4
"f62efb290551868a69ec45c37fb1b2b7be71daf4493d26905cc4726360faa1e2";"1,48E+12";7;"c";"prob";6;4;NA;11174;"English";"Nothing to add.";7;4
"f62efb290551868a69ec45c37fb1b2b7be71daf4493d26905cc4726360faa1e2";"1,48E+12";8;"f";"cer";NA;NA;7;8326;"English";"Nothing to add.";7;4
"f62efb290551868a69ec45c37fb1b2b7be71daf4493d26905cc4726360faa1e2";"1,48E+12";9;"c";"probNot";7;2;NA;8878;"English";"Nothing to add.";7;4
"f62efb290551868a69ec45c37fb1b2b7be71daf4493d26905cc4726360faa1e2";"1,48E+12";10;"f";"prob";NA;NA;6;9030;"English";"Nothing to add.";7;4
"ee8b35cf38d74193ef0c946de37a8ce5bff4e5e1b1223a9bb0bfda0cec468461";"1,48E+12";1;"c";"prob";3;1;NA;35454;"English";"The feedback from the other person was somewhat useless, but perhaps that was intended.";10;9
"ee8b35cf38d74193ef0c946de37a8ce5bff4e5e1b1223a9bb0bfda0cec468461";"1,48E+12";2;"f";"cerNot";NA;NA;5;13832;"English";"The feedback from the other person was somewhat useless, but perhaps that was intended.";10;9
"ee8b35cf38d74193ef0c946de37a8ce5bff4e5e1b1223a9bb0bfda0cec468461";"1,48E+12";3;"c";"probNot";3;3;NA;23707;"English";"The feedback from the other person was somewhat useless, but perhaps that was intended.";10;9
"ee8b35cf38d74193ef0c946de37a8ce5bff4e5e1b1223a9bb0bfda0cec468461";"1,48E+12";4;"f";"poss";NA;NA;6;14635;"English";"The feedback from the other person was somewhat useless, but perhaps that was intended.";10;9
"ee8b35cf38d74193ef0c946de37a8ce5bff4e5e1b1223a9bb0bfda0cec468461";"1,48E+12";5;"c";"poss";6;3;NA;11620;"English";"The feedback from the other person was somewhat useless, but perhaps that was intended.";10;9
"ee8b35cf38d74193ef0c946de37a8ce5bff4e5e1b1223a9bb0bfda0cec468461";"1,48E+12";6;"f";"prob";NA;NA;5;14261;"English";"The feedback from the other person was somewhat useless, but perhaps that was intended.";10;9
"ee8b35cf38d74193ef0c946de37a8ce5bff4e5e1b1223a9bb0bfda0cec468461";"1,48E+12";7;"c";"cer";6;0;NA;18968;"English";"The feedback from the other person was somewhat useless, but perhaps that was intended.";10;9
"ee8b35cf38d74193ef0c946de37a8ce5bff4e5e1b1223a9bb0bfda0cec468461";"1,48E+12";8;"f";"cer";NA;NA;5;8912;"English";"The feedback from the other person was somewhat useless, but perhaps that was intended.";10;9
"ee8b35cf38d74193ef0c946de37a8ce5bff4e5e1b1223a9bb0bfda0cec468461";"1,48E+12";9;"c";"cerNot";7;6;NA;19877;"English";"The feedback from the other person was somewhat useless, but perhaps that was intended.";10;9
"ee8b35cf38d74193ef0c946de37a8ce5bff4e5e1b1223a9bb0bfda0cec468461";"1,48E+12";10;"f";"probNot";NA;NA;4;18713;"English";"The feedback from the other person was somewhat useless, but perhaps that was intended.";10;9
"bdecc2d2b2831366ca05a5c33e8a4805bce4d8a81ea7fe6789502ef555cbffab";"1,48E+12";1;"c";"probNot";6;6;NA;16204;"English";"No";6;5
"bdecc2d2b2831366ca05a5c33e8a4805bce4d8a81ea7fe6789502ef555cbffab";"1,48E+12";2;"f";"probNot";NA;NA;4;15009;"English";"No";6;5
"bdecc2d2b2831366ca05a5c33e8a4805bce4d8a81ea7fe6789502ef555cbffab";"1,48E+12";3;"c";"poss";6;3;NA;18244;"English";"No";6;5
"bdecc2d2b2831366ca05a5c33e8a4805bce4d8a81ea7fe6789502ef555cbffab";"1,48E+12";4;"f";"prob";NA;NA;5;23378;"English";"No";6;5
"bdecc2d2b2831366ca05a5c33e8a4805bce4d8a81ea7fe6789502ef555cbffab";"1,48E+12";5;"c";"prob";6;2;NA;15237;"English";"No";6;5
"bdecc2d2b2831366ca05a5c33e8a4805bce4d8a81ea7fe6789502ef555cbffab";"1,48E+12";6;"f";"cer";NA;NA;1;10101;"English";"No";6;5
"bdecc2d2b2831366ca05a5c33e8a4805bce4d8a81ea7fe6789502ef555cbffab";"1,48E+12";7;"c";"cer";9;0;NA;9828;"English";"No";6;5
"bdecc2d2b2831366ca05a5c33e8a4805bce4d8a81ea7fe6789502ef555cbffab";"1,48E+12";8;"f";"cerNot";NA;NA;9;9317;"English";"No";6;5
"bdecc2d2b2831366ca05a5c33e8a4805bce4d8a81ea7fe6789502ef555cbffab";"1,48E+12";9;"c";"cerNot";9;0;NA;8007;"English";"No";6;5
"bdecc2d2b2831366ca05a5c33e8a4805bce4d8a81ea7fe6789502ef555cbffab";"1,48E+12";10;"f";"poss";NA;NA;5;5885;"English";"No";6;5
"51bccca2f76a70d60029af5324293bf1d7f56508c0add25d57fdbb539b01fe41";"1,48E+12";1;"c";"cerNot";9;5;NA;20194;"english";NA;10;0
"51bccca2f76a70d60029af5324293bf1d7f56508c0add25d57fdbb539b01fe41";"1,48E+12";2;"f";"cerNot";NA;NA;10;8524;"english";NA;10;0
"51bccca2f76a70d60029af5324293bf1d7f56508c0add25d57fdbb539b01fe41";"1,48E+12";3;"c";"probNot";9;5;NA;9215;"english";NA;10;0
"51bccca2f76a70d60029af5324293bf1d7f56508c0add25d57fdbb539b01fe41";"1,48E+12";4;"f";"cer";NA;NA;5;5253;"english";NA;10;0
"51bccca2f76a70d60029af5324293bf1d7f56508c0add25d57fdbb539b01fe41";"1,48E+12";5;"c";"cer";5;0;NA;80521;"english";NA;10;0
"51bccca2f76a70d60029af5324293bf1d7f56508c0add25d57fdbb539b01fe41";"1,48E+12";6;"f";"poss";NA;NA;4;7837;"english";NA;10;0
"51bccca2f76a70d60029af5324293bf1d7f56508c0add25d57fdbb539b01fe41";"1,48E+12";7;"c";"poss";4;2;NA;11104;"english";NA;10;0
"51bccca2f76a70d60029af5324293bf1d7f56508c0add25d57fdbb539b01fe41";"1,48E+12";8;"f";"probNot";NA;NA;8;5310;"english";NA;10;0
"51bccca2f76a70d60029af5324293bf1d7f56508c0add25d57fdbb539b01fe41";"1,48E+12";9;"c";"prob";4;3;NA;11164;"english";NA;10;0
"51bccca2f76a70d60029af5324293bf1d7f56508c0add25d57fdbb539b01fe41";"1,48E+12";10;"f";"prob";NA;NA;2;4360;"english";NA;10;0
"104e3998a42c1a984055dcc2d884e31f09a7ffbc7c2bf4dd78b04bf054e12f2b";"1,48E+12";1;"c";"probNot";5;2;NA;17497;"Engish";NA;10;0
"104e3998a42c1a984055dcc2d884e31f09a7ffbc7c2bf4dd78b04bf054e12f2b";"1,48E+12";2;"f";"cerNot";NA;NA;2;23144;"Engish";NA;10;0
"104e3998a42c1a984055dcc2d884e31f09a7ffbc7c2bf4dd78b04bf054e12f2b";"1,48E+12";3;"c";"poss";6;3;NA;13953;"Engish";NA;10;0
"104e3998a42c1a984055dcc2d884e31f09a7ffbc7c2bf4dd78b04bf054e12f2b";"1,48E+12";4;"f";"poss";NA;NA;5;8751;"Engish";NA;10;0
"104e3998a42c1a984055dcc2d884e31f09a7ffbc7c2bf4dd78b04bf054e12f2b";"1,48E+12";5;"c";"cerNot";5;1;NA;10634;"Engish";NA;10;0
"104e3998a42c1a984055dcc2d884e31f09a7ffbc7c2bf4dd78b04bf054e12f2b";"1,48E+12";6;"f";"probNot";NA;NA;3;8601;"Engish";NA;10;0
"104e3998a42c1a984055dcc2d884e31f09a7ffbc7c2bf4dd78b04bf054e12f2b";"1,48E+12";7;"c";"cer";6;6;NA;15448;"Engish";NA;10;0
"104e3998a42c1a984055dcc2d884e31f09a7ffbc7c2bf4dd78b04bf054e12f2b";"1,48E+12";8;"f";"cer";NA;NA;10;16184;"Engish";NA;10;0
"104e3998a42c1a984055dcc2d884e31f09a7ffbc7c2bf4dd78b04bf054e12f2b";"1,48E+12";9;"c";"prob";5;4;NA;6818;"Engish";NA;10;0
"104e3998a42c1a984055dcc2d884e31f09a7ffbc7c2bf4dd78b04bf054e12f2b";"1,48E+12";10;"f";"prob";NA;NA;5;6383;"Engish";NA;10;0
"165e82bd8feaa3078a28a456a3f3e1a6e7ed0ace0a9edfbd61fd65ef53671c98";"1,48E+12";1;"c";"cer";6;6;NA;9705;"English";NA;8;4
"165e82bd8feaa3078a28a456a3f3e1a6e7ed0ace0a9edfbd61fd65ef53671c98";"1,48E+12";2;"f";"poss";NA;NA;4;16347;"English";NA;8;4
"165e82bd8feaa3078a28a456a3f3e1a6e7ed0ace0a9edfbd61fd65ef53671c98";"1,48E+12";3;"c";"prob";5;4;NA;16456;"English";NA;8;4
"165e82bd8feaa3078a28a456a3f3e1a6e7ed0ace0a9edfbd61fd65ef53671c98";"1,48E+12";4;"f";"cer";NA;NA;8;13362;"English";NA;8;4
"165e82bd8feaa3078a28a456a3f3e1a6e7ed0ace0a9edfbd61fd65ef53671c98";"1,48E+12";5;"c";"cerNot";4;0;NA;10197;"English";NA;8;4
"165e82bd8feaa3078a28a456a3f3e1a6e7ed0ace0a9edfbd61fd65ef53671c98";"1,48E+12";6;"f";"prob";NA;NA;5;10581;"English";NA;8;4
"165e82bd8feaa3078a28a456a3f3e1a6e7ed0ace0a9edfbd61fd65ef53671c98";"1,48E+12";7;"c";"poss";5;2;NA;16002;"English";NA;8;4
"165e82bd8feaa3078a28a456a3f3e1a6e7ed0ace0a9edfbd61fd65ef53671c98";"1,48E+12";8;"f";"probNot";NA;NA;2;5743;"English";NA;8;4
"165e82bd8feaa3078a28a456a3f3e1a6e7ed0ace0a9edfbd61fd65ef53671c98";"1,48E+12";9;"c";"probNot";4;1;NA;5704;"English";NA;8;4
"165e82bd8feaa3078a28a456a3f3e1a6e7ed0ace0a9edfbd61fd65ef53671c98";"1,48E+12";10;"f";"cerNot";NA;NA;0;5383;"English";NA;8;4
"b11e24dc269f7c5d8c5978d1e20cde2d1d45e2a46489cfa5f8942123b4e3e1b7";"1,48E+12";1;"c";"probNot";5;5;NA;22848;"english";"enjoyed";8;5
"b11e24dc269f7c5d8c5978d1e20cde2d1d45e2a46489cfa5f8942123b4e3e1b7";"1,48E+12";2;"f";"poss";NA;NA;4;20251;"english";"enjoyed";8;5
"b11e24dc269f7c5d8c5978d1e20cde2d1d45e2a46489cfa5f8942123b4e3e1b7";"1,48E+12";3;"c";"cer";9;1;NA;18024;"english";"enjoyed";8;5
"b11e24dc269f7c5d8c5978d1e20cde2d1d45e2a46489cfa5f8942123b4e3e1b7";"1,48E+12";4;"f";"cer";NA;NA;5;22811;"english";"enjoyed";8;5
"b11e24dc269f7c5d8c5978d1e20cde2d1d45e2a46489cfa5f8942123b4e3e1b7";"1,48E+12";5;"c";"cerNot";9;1;NA;13311;"english";"enjoyed";8;5
"b11e24dc269f7c5d8c5978d1e20cde2d1d45e2a46489cfa5f8942123b4e3e1b7";"1,48E+12";6;"f";"probNot";NA;NA;5;8474;"english";"enjoyed";8;5
"b11e24dc269f7c5d8c5978d1e20cde2d1d45e2a46489cfa5f8942123b4e3e1b7";"1,48E+12";7;"c";"prob";5;4;NA;10829;"english";"enjoyed";8;5
"b11e24dc269f7c5d8c5978d1e20cde2d1d45e2a46489cfa5f8942123b4e3e1b7";"1,48E+12";8;"f";"prob";NA;NA;3;9189;"english";"enjoyed";8;5
"b11e24dc269f7c5d8c5978d1e20cde2d1d45e2a46489cfa5f8942123b4e3e1b7";"1,48E+12";9;"c";"poss";4;3;NA;8660;"english";"enjoyed";8;5
"b11e24dc269f7c5d8c5978d1e20cde2d1d45e2a46489cfa5f8942123b4e3e1b7";"1,48E+12";10;"f";"cerNot";NA;NA;2;9745;"english";"enjoyed";8;5
"afd09625432df14f399d07910f78b51caab65e172d7f01f71fa4222f1eb8431e";"1,48E+12";1;"c";"cer";8;6;NA;21746;"English";NA;5;2
"afd09625432df14f399d07910f78b51caab65e172d7f01f71fa4222f1eb8431e";"1,48E+12";2;"f";"poss";NA;NA;5;14938;"English";NA;5;2
"afd09625432df14f399d07910f78b51caab65e172d7f01f71fa4222f1eb8431e";"1,48E+12";3;"c";"prob";7;5;NA;9393;"English";NA;5;2
"afd09625432df14f399d07910f78b51caab65e172d7f01f71fa4222f1eb8431e";"1,48E+12";4;"f";"cerNot";NA;NA;0;9814;"English";NA;5;2
"afd09625432df14f399d07910f78b51caab65e172d7f01f71fa4222f1eb8431e";"1,48E+12";5;"c";"cerNot";9;9;NA;16785;"English";NA;5;2
"afd09625432df14f399d07910f78b51caab65e172d7f01f71fa4222f1eb8431e";"1,48E+12";6;"f";"prob";NA;NA;6;13260;"English";NA;5;2
"afd09625432df14f399d07910f78b51caab65e172d7f01f71fa4222f1eb8431e";"1,48E+12";7;"c";"probNot";6;5;NA;13735;"English";NA;5;2
"afd09625432df14f399d07910f78b51caab65e172d7f01f71fa4222f1eb8431e";"1,48E+12";8;"f";"probNot";NA;NA;3;8011;"English";NA;5;2
"afd09625432df14f399d07910f78b51caab65e172d7f01f71fa4222f1eb8431e";"1,48E+12";9;"c";"poss";5;2;NA;9777;"English";NA;5;2
"afd09625432df14f399d07910f78b51caab65e172d7f01f71fa4222f1eb8431e";"1,48E+12";10;"f";"cer";NA;NA;9;10563;"English";NA;5;2
"40ace51c7ad653298027f518eaf9f7a4cb53b4801e2df099bba35aa671ddd7a2";"1,48E+12";1;"c";"probNot";3;2;NA;11780;"english";"thank you ";8;3
"40ace51c7ad653298027f518eaf9f7a4cb53b4801e2df099bba35aa671ddd7a2";"1,48E+12";2;"f";"prob";NA;NA;5;6319;"english";"thank you ";8;3
"40ace51c7ad653298027f518eaf9f7a4cb53b4801e2df099bba35aa671ddd7a2";"1,48E+12";3;"c";"poss";5;3;NA;16126;"english";"thank you ";8;3
"40ace51c7ad653298027f518eaf9f7a4cb53b4801e2df099bba35aa671ddd7a2";"1,48E+12";4;"f";"cerNot";NA;NA;4;4255;"english";"thank you ";8;3
"40ace51c7ad653298027f518eaf9f7a4cb53b4801e2df099bba35aa671ddd7a2";"1,48E+12";5;"c";"cerNot";3;3;NA;5670;"english";"thank you ";8;3
"40ace51c7ad653298027f518eaf9f7a4cb53b4801e2df099bba35aa671ddd7a2";"1,48E+12";6;"f";"poss";NA;NA;3;3694;"english";"thank you ";8;3
"40ace51c7ad653298027f518eaf9f7a4cb53b4801e2df099bba35aa671ddd7a2";"1,48E+12";7;"c";"prob";2;2;NA;8639;"english";"thank you ";8;3
"40ace51c7ad653298027f518eaf9f7a4cb53b4801e2df099bba35aa671ddd7a2";"1,48E+12";8;"f";"probNot";NA;NA;5;9167;"english";"thank you ";8;3
"40ace51c7ad653298027f518eaf9f7a4cb53b4801e2df099bba35aa671ddd7a2";"1,48E+12";9;"c";"cer";4;3;NA;18758;"english";"thank you ";8;3
"40ace51c7ad653298027f518eaf9f7a4cb53b4801e2df099bba35aa671ddd7a2";"1,48E+12";10;"f";"cer";NA;NA;4;14103;"english";"thank you ";8;3
"2bb9cb5bc62664bb024e050bb387fe83b8811bb3622c02ec4e78a2ed2432c5ba";"1,48E+12";1;"c";"prob";8;6;NA;58696;"English";NA;8;3
"2bb9cb5bc62664bb024e050bb387fe83b8811bb3622c02ec4e78a2ed2432c5ba";"1,48E+12";2;"f";"cer";NA;NA;8;8573;"English";NA;8;3
"2bb9cb5bc62664bb024e050bb387fe83b8811bb3622c02ec4e78a2ed2432c5ba";"1,48E+12";3;"c";"cerNot";7;1;NA;8638;"English";NA;8;3
"2bb9cb5bc62664bb024e050bb387fe83b8811bb3622c02ec4e78a2ed2432c5ba";"1,48E+12";4;"f";"cerNot";NA;NA;2;14231;"English";NA;8;3
"2bb9cb5bc62664bb024e050bb387fe83b8811bb3622c02ec4e78a2ed2432c5ba";"1,48E+12";5;"c";"probNot";6;2;NA;10685;"English";NA;8;3
"2bb9cb5bc62664bb024e050bb387fe83b8811bb3622c02ec4e78a2ed2432c5ba";"1,48E+12";6;"f";"poss";NA;NA;5;3986;"English";NA;8;3
"2bb9cb5bc62664bb024e050bb387fe83b8811bb3622c02ec4e78a2ed2432c5ba";"1,48E+12";7;"c";"poss";6;3;NA;12728;"English";NA;8;3
"2bb9cb5bc62664bb024e050bb387fe83b8811bb3622c02ec4e78a2ed2432c5ba";"1,48E+12";8;"f";"probNot";NA;NA;4;7336;"English";NA;8;3
"2bb9cb5bc62664bb024e050bb387fe83b8811bb3622c02ec4e78a2ed2432c5ba";"1,48E+12";9;"c";"cer";8;6;NA;11483;"English";NA;8;3
"2bb9cb5bc62664bb024e050bb387fe83b8811bb3622c02ec4e78a2ed2432c5ba";"1,48E+12";10;"f";"prob";NA;NA;5;7860;"English";NA;8;3
"118705da405e890487af0b34883bc917fc5d5bcab48211aa5858e6dccdc577af";"1,48E+12";1;"c";"prob";6;2;NA;16222;"English";"interesting";10;6
"118705da405e890487af0b34883bc917fc5d5bcab48211aa5858e6dccdc577af";"1,48E+12";2;"f";"prob";NA;NA;7;12772;"English";"interesting";10;6
"118705da405e890487af0b34883bc917fc5d5bcab48211aa5858e6dccdc577af";"1,48E+12";3;"c";"poss";6;3;NA;16401;"English";"interesting";10;6
"118705da405e890487af0b34883bc917fc5d5bcab48211aa5858e6dccdc577af";"1,48E+12";4;"f";"poss";NA;NA;4;21026;"English";"interesting";10;6
"118705da405e890487af0b34883bc917fc5d5bcab48211aa5858e6dccdc577af";"1,48E+12";5;"c";"probNot";6;4;NA;9743;"English";"interesting";10;6
"118705da405e890487af0b34883bc917fc5d5bcab48211aa5858e6dccdc577af";"1,48E+12";6;"f";"probNot";NA;NA;2;16408;"English";"interesting";10;6
"118705da405e890487af0b34883bc917fc5d5bcab48211aa5858e6dccdc577af";"1,48E+12";7;"c";"cerNot";9;9;NA;18337;"English";"interesting";10;6
"118705da405e890487af0b34883bc917fc5d5bcab48211aa5858e6dccdc577af";"1,48E+12";8;"f";"cerNot";NA;NA;0;7379;"English";"interesting";10;6
"118705da405e890487af0b34883bc917fc5d5bcab48211aa5858e6dccdc577af";"1,48E+12";9;"c";"cer";9;9;NA;15389;"English";"interesting";10;6
"118705da405e890487af0b34883bc917fc5d5bcab48211aa5858e6dccdc577af";"1,48E+12";10;"f";"cer";NA;NA;9;8994;"English";"interesting";10;6
"55bf6c47f0cc2456fdef7f21ffeb54fb60dd21b73762364263ceba05ef8a7770";"1,48E+12";1;"c";"cer";9;4;NA;36771;"English";"No.";10;8
"55bf6c47f0cc2456fdef7f21ffeb54fb60dd21b73762364263ceba05ef8a7770";"1,48E+12";2;"f";"cerNot";NA;NA;6;34185;"English";"No.";10;8
"55bf6c47f0cc2456fdef7f21ffeb54fb60dd21b73762364263ceba05ef8a7770";"1,48E+12";3;"c";"prob";7;3;NA;42771;"English";"No.";10;8
"55bf6c47f0cc2456fdef7f21ffeb54fb60dd21b73762364263ceba05ef8a7770";"1,48E+12";4;"f";"prob";NA;NA;5;19339;"English";"No.";10;8
"55bf6c47f0cc2456fdef7f21ffeb54fb60dd21b73762364263ceba05ef8a7770";"1,48E+12";5;"c";"cerNot";9;5;NA;26139;"English";"No.";10;8
"55bf6c47f0cc2456fdef7f21ffeb54fb60dd21b73762364263ceba05ef8a7770";"1,48E+12";6;"f";"probNot";NA;NA;6;27995;"English";"No.";10;8
"55bf6c47f0cc2456fdef7f21ffeb54fb60dd21b73762364263ceba05ef8a7770";"1,48E+12";7;"c";"probNot";7;5;NA;16131;"English";"No.";10;8
"55bf6c47f0cc2456fdef7f21ffeb54fb60dd21b73762364263ceba05ef8a7770";"1,48E+12";8;"f";"poss";NA;NA;6;10836;"English";"No.";10;8
"55bf6c47f0cc2456fdef7f21ffeb54fb60dd21b73762364263ceba05ef8a7770";"1,48E+12";9;"c";"poss";8;4;NA;22115;"English";"No.";10;8
"55bf6c47f0cc2456fdef7f21ffeb54fb60dd21b73762364263ceba05ef8a7770";"1,48E+12";10;"f";"cer";NA;NA;6;16779;"English";"No.";10;8
"1ae4530b675bbd8f0e61474f59249abb68f1899b19dbbe39335d2c02767e3c1b";"1,48E+12";1;"c";"cerNot";8;2;NA;9747;"english";"None";8;2
"1ae4530b675bbd8f0e61474f59249abb68f1899b19dbbe39335d2c02767e3c1b";"1,48E+12";2;"f";"cerNot";NA;NA;1;5936;"english";"None";8;2
